,red,green,blue,power
840,203,255,170,2147.4289447470355
841,203,255,188,2272.6213675389845
842,203,255,203,2450.243108823203
843,203,255,218,2533.4716131932487
844,203,255,231,2695.6135301697245
845,203,255,243,2751.41187616733
846,203,255,255,2819.0606001435267
847,218,0,0,1121.02249523373
848,218,0,89,1149.6985042888475
849,218,0,124,1273.8836030941054
850,218,0,149,1462.3897903091845
851,218,0,170,1603.813543481839
852,218,0,188,1765.0582819971146
853,218,0,203,1877.3052045898175
854,218,0,218,2017.9658295184458
855,218,0,231,2165.8725944307935
856,218,0,243,2238.830142051739
857,218,0,255,2332.929355079689
858,218,89,0,1124.4006773261933
859,218,89,89,1272.5655457969249
860,218,89,124,1323.252938931758
861,218,89,149,1440.0924803359499
862,218,89,170,1623.1300294706382
863,218,89,188,1752.3371952888176
864,218,89,203,1867.7170932195606
865,218,89,218,2021.178851081644
866,218,89,231,2183.3059658792954
867,218,89,243,2215.8954003077224
868,218,89,255,2293.6568556062853
869,218,124,0,1208.13555124535
870,218,124,89,1413.081888857848
871,218,124,124,1557.0323335237667
872,218,124,149,1522.596343866982
873,218,124,170,1634.9911045783529
874,218,124,188,1772.5187067751333
875,218,124,203,1911.7112323947708
876,218,124,218,2080.0737582381307
877,218,124,231,2210.5829044271027
878,218,124,243,2271.7384803847276
879,218,124,255,2306.041907178616
880,218,149,0,1304.2486915727327
881,218,149,89,1430.0350399289675
882,218,149,124,1636.1121424712558
883,218,149,149,1681.4582809453827
884,218,149,170,1691.0797429597142
885,218,149,188,1846.8734382685573
886,218,149,203,1970.2609615829203
887,218,149,218,2113.455930912542
888,218,149,231,2231.3302631126717
889,218,149,243,2308.6529747431937
890,218,149,255,2423.8968025865606
891,218,170,0,1438.1714683026896
892,218,170,89,1476.8117377971998
893,218,170,124,1593.205170260279
894,218,170,149,1725.0794208666616
895,218,170,170,1847.2997015124606
896,218,170,188,1898.3082860132672
897,218,170,203,2016.7926729495834
898,218,170,218,2176.117004851582
899,218,170,231,2312.3245761071757
900,218,170,243,2388.9513890531466
901,218,170,255,2436.7808521809525
902,218,188,0,1523.5011660456832
903,218,188,89,1525.8775227867725
904,218,188,124,1618.16919961557
905,218,188,149,1763.108214607206
906,218,188,170,1893.001052068621
907,218,188,188,2025.1010394971522
908,218,188,203,2111.6017264281477
909,218,188,218,2230.340763760204
910,218,188,231,2366.46108385861
911,218,188,243,2446.782207664485
912,218,188,255,2525.5232251415105
913,218,203,0,1564.1969302929053
914,218,203,89,1583.390556186366
915,218,203,124,1665.2899186568623
916,218,203,149,1803.6094305536951
917,218,203,170,1947.5007456031233
918,218,203,188,2065.844408338851
919,218,203,203,2190.8898360618086
920,218,203,218,2321.0563757405735
921,218,203,231,2433.02829061481
922,218,203,243,2499.655970583507
923,218,203,255,2594.2096983288866
924,218,218,0,1676.9399866574297
925,218,218,89,1674.4797797415838
926,218,218,124,1750.5855505572715
927,218,218,149,1880.4970652158108
928,218,218,170,2031.4097558192714
929,218,218,188,2144.4381035038064
930,218,218,203,2248.6103440494785
931,218,218,218,2380.1708731079675
932,218,218,231,2509.053624992345
933,218,218,243,2592.6763129026203
934,218,218,255,2659.0994890791007
935,218,231,0,1822.9252492651422
936,218,231,89,1791.6250678739827
937,218,231,124,1870.92062406228
938,218,231,149,1991.9177609675812
939,218,231,170,2093.033041238613
940,218,231,188,2231.9954936867766
941,218,231,203,2342.362838224432
942,218,231,218,2488.5333435203543
943,218,231,231,2621.538077021343
944,218,231,243,2663.353772237743
945,218,231,255,2747.9665619428883
946,218,243,0,1867.394748846943
947,218,243,89,1857.2331422007642
948,218,243,124,1937.8126929437474
949,218,243,149,2057.279425301191
950,218,243,170,2186.4473859643754
951,218,243,188,2302.4380178171587
952,218,243,203,2398.8184607763205
953,218,243,218,2558.915475998431
954,218,243,231,2656.5592308398145
955,218,243,243,2738.032273694524
956,218,243,255,2810.286897937
957,218,255,0,1936.1367946431303
958,218,255,89,1907.6130728270061
959,218,255,124,1988.5690021479636
960,218,255,149,2094.4927284954265
961,218,255,170,2204.9980060540356
962,218,255,188,2361.540582738777
963,218,255,203,2468.9259291101043
964,218,255,218,2604.1768716560396
965,218,255,231,2726.413266746146
966,218,255,243,2798.0109488481307
967,218,255,255,2841.974959768993
968,231,0,0,1254.7988573245225
969,231,0,89,1237.7824262789845
970,231,0,124,1358.0281266744234
971,231,0,149,1569.3615281937837
972,231,0,170,1704.0641138541855
973,231,0,188,1825.304368936126
974,231,0,203,1976.9379208614303
975,231,0,218,2086.671499645962
976,231,0,231,2277.5731243493574
977,231,0,243,2370.3210798429322
978,231,0,255,2414.385330583732
979,231,89,0,1217.6252411512555
980,231,89,89,1322.8463508473799
981,231,89,124,1417.9296024530554
982,231,89,149,1512.7336302006383
983,231,89,170,1690.0521481920198
984,231,89,188,1836.3849702810385
985,231,89,203,1947.6823405727212
986,231,89,218,2117.189474773609
987,231,89,231,2217.5271229807154
988,231,89,243,2308.7844927226733
989,231,89,255,2385.40049469563
990,231,124,0,1313.5545723389598
991,231,124,89,1486.4148811169073
992,231,124,124,1643.4254072123813
993,231,124,149,1649.050972012233
994,231,124,170,1724.469526195634
995,231,124,188,1851.2916752331082
996,231,124,203,1970.7433331888485
997,231,124,218,2131.305612032441
998,231,124,231,2236.651294345487
999,231,124,243,2362.0496974394305
1000,231,124,255,2394.2891620442133
1001,231,149,0,1429.6498280318226
1002,231,149,89,1501.928007142119
1003,231,149,124,1748.9127566296145
1004,231,149,149,1822.7962435844443
1005,231,149,170,1802.1441829828357
1006,231,149,188,1935.8987739899278
1007,231,149,203,2066.3159288631036
1008,231,149,218,2168.058401121738
1009,231,149,231,2313.0570886242017
1010,231,149,243,2380.9645157504124
1011,231,149,255,2464.4380801496845
1012,231,170,0,1526.7437980604357
1013,231,170,89,1558.390815004765
1014,231,170,124,1731.8330879142013
1015,231,170,149,1880.3668947986876
1016,231,170,170,1939.0228024741448
1017,231,170,188,1998.9599195253718
1018,231,170,203,2127.199984038583
1019,231,170,218,2247.075566825013
1020,231,170,231,2359.9705335310896
1021,231,170,243,2471.6421360426266
1022,231,170,255,2536.9738090468904
1023,231,188,0,1571.2859630600371
1024,231,188,89,1660.5416535001434
1025,231,188,124,1773.8812085651957
1026,231,188,149,1890.469999513898
1027,231,188,170,2036.2772414226288
1028,231,188,188,2107.678395823765
1029,231,188,203,2187.5182324317493
1030,231,188,218,2322.081419957823
1031,231,188,231,2451.4326530206067
1032,231,188,243,2496.583169447804
1033,231,188,255,2579.0187394431564
1034,231,203,0,1670.5324167464078
1035,231,203,89,1686.4258665586053
1036,231,203,124,1807.7558382298341
1037,231,203,149,1923.6132475334489
1038,231,203,170,2046.0753592864908
1039,231,203,188,2180.1250911262077
1040,231,203,203,2280.980934592656
1041,231,203,218,2378.9136231436974
1042,231,203,231,2520.6050195688204
1043,231,203,243,2585.908226898492
1044,231,203,255,2650.7754764028005
1045,231,218,0,1782.8144967160658
1046,231,218,89,1776.822803137582
1047,231,218,124,1856.6031092711241
1048,231,218,149,1960.7825561972556
1049,231,218,170,2077.251769621801
1050,231,218,188,2231.934161283903
1051,231,218,203,2320.6102630269534
1052,231,218,218,2483.8352463058154
1053,231,218,231,2600.135304289252
1054,231,218,243,2691.524149429906
1055,231,218,255,2742.19263919838
1056,231,231,0,1937.935102122285
1057,231,231,89,1874.5005365138538
1058,231,231,124,1925.9665253694875
1059,231,231,149,2084.772119408597
1060,231,231,170,2175.876475145925
1061,231,231,188,2296.794178042003
1062,231,231,203,2429.0691581694355
1063,231,231,218,2570.2098285837324
1064,231,231,231,2662.0208618655743
1065,231,231,243,2742.8406086736863
1066,231,231,255,2808.624281745591
1067,231,243,0,2002.8309929035663
1068,231,243,89,1931.7989326474844
1069,231,243,124,1994.246586220655
1070,231,243,149,2106.8751560777764
1071,231,243,170,2244.4617917076516
1072,231,243,188,2345.2964371060098
1073,231,243,203,2486.1719090672505
1074,231,243,218,2617.0608750621936
1075,231,243,231,2722.6470488841946
1076,231,243,243,2788.419937476319
1077,231,243,255,2895.1391562660265
1078,231,255,0,2011.540250930983
1079,231,255,89,1972.0993966226638
1080,231,255,124,2060.941886665978
1081,231,255,149,2161.681475456073
1082,231,255,170,2296.0473019130445
1083,231,255,188,2391.81287511434
1084,231,255,203,2517.282491039036
1085,231,255,218,2675.8223807774157
1086,231,255,231,2768.850290258721
1087,231,255,243,2826.2732136473596
1088,231,255,255,2911.3730754738285
1089,243,0,0,1261.6202013926634
1090,243,0,89,1284.1128899249875
1091,243,0,124,1415.2052085387418
1092,243,0,149,1572.8153519282587
1093,243,0,170,1718.8714437466751
1094,243,0,188,1880.234598743331
1095,243,0,203,1991.287222453962
1096,243,0,218,2140.3983802209914
1097,243,0,231,2309.4658769028492
1098,243,0,243,2413.289131581818
1099,243,0,255,2477.779759629885
1100,243,89,0,1279.7995125548316
1101,243,89,89,1389.2653446711934
1102,243,89,124,1487.9541831291986
1103,243,89,149,1592.7181930257657
1104,243,89,170,1740.7167392951874
1105,243,89,188,1873.3568111208926
1106,243,89,203,2014.5431823357842
1107,243,89,218,2156.411811662763
1108,243,89,231,2268.0349264875317
1109,243,89,243,2352.612590700496
1110,243,89,255,2431.281069898112
1111,243,124,0,1357.9620400452409
1112,243,124,89,1503.8946329710282
1113,243,124,124,1702.2155780268063
1114,243,124,149,1689.3530650158825
1115,243,124,170,1784.7821520090936
1116,243,124,188,1911.1530701279835
1117,243,124,203,2029.088080921161
1118,243,124,218,2155.733782547379
1119,243,124,231,2278.8930530320426
1120,243,124,243,2372.7670100526652
1121,243,124,255,2464.4051993769112
1122,243,149,0,1440.0770657509502
1123,243,149,89,1570.3236011481938
1124,243,149,124,1783.5630519379235
1125,243,149,149,1901.1089418836946
1126,243,149,170,1851.428960296499
1127,243,149,188,1977.67798888351
1128,243,149,203,2090.761620043703
1129,243,149,218,2230.34907203059
1130,243,149,231,2346.233895546438
1131,243,149,243,2460.1663260034143
1132,243,149,255,2489.531854649717
1133,243,170,0,1527.533522240849
1134,243,170,89,1628.0940324712851
1135,243,170,124,1808.930915469347
1136,243,170,149,1989.6881798569411
1137,243,170,170,2018.134822642376
1138,243,170,188,2072.0740918025035
1139,243,170,203,2164.4347103605332
1140,243,170,218,2273.0041866720762
1141,243,170,231,2422.4852130421973
1142,243,170,243,2507.127078167699
1143,243,170,255,2576.5054324985363
1144,243,188,0,1622.0278409299674
1145,243,188,89,1671.5077977826215
1146,243,188,124,1824.5358582102835
1147,243,188,149,1953.057702015853
1148,243,188,170,2085.183175548955
1149,243,188,188,2160.507817865207
1150,243,188,203,2217.339678333576
1151,243,188,218,2363.2041987068833
1152,243,188,231,2463.5781692645946
1153,243,188,243,2551.405144278426
1154,243,188,255,2639.689899304971
1155,243,203,0,1712.9144881503255
1156,243,203,89,1742.2827110516987
1157,243,203,124,1859.0608104110136
1158,243,203,149,1989.0888476960024
1159,243,203,170,2108.9664076751137
1160,243,203,188,2243.781374333111
1161,243,203,203,2351.0260516213543
1162,243,203,218,2417.210857490613
1163,243,203,231,2534.4738194688975
1164,243,203,243,2628.9503595323486
1165,243,203,255,2698.5276159368987
1166,243,218,0,1815.822364193704
1167,243,218,89,1844.0462721852439
1168,243,218,124,1909.031932865099
1169,243,218,149,2028.9324138578359
1170,243,218,170,2158.627318817768
1171,243,218,188,2305.1769265026674
1172,243,218,203,2397.485513840566
1173,243,218,218,2510.000490990879
1174,243,218,231,2622.6732761539347
1175,243,218,243,2701.5762906426285
1176,243,218,255,2785.1400582412243
1177,243,231,0,1966.041814718423
1178,243,231,89,1901.8890678628698
1179,243,231,124,1974.5151133954537
1180,243,231,149,2105.1054374921055
1181,243,231,170,2250.2425235656247
1182,243,231,188,2352.837044879621
1183,243,231,203,2456.30583127887
1184,243,231,218,2589.304728165772
1185,243,231,231,2697.3696676464288
1186,243,231,243,2821.2079984997454
1187,243,231,255,2843.8076764351295
1188,243,243,0,2029.330869725385
1189,243,243,89,1994.8754467941385
1190,243,243,124,2060.1079142751078
1191,243,243,149,2125.0602076994614
1192,243,243,170,2259.845337737914
1193,243,243,188,2389.071618635894
1194,243,243,203,2506.33473012851
1195,243,243,218,2634.912458053762
1196,243,243,231,2755.2802206906713
1197,243,243,243,2851.119024182066
1198,243,243,255,2902.275843315486
1199,243,255,0,2061.86124694311
1200,243,255,89,2023.8616222522846
1201,243,255,124,2080.221096040576
1202,243,255,149,2185.433262170292
1203,243,255,170,2348.9568971456133
1204,243,255,188,2466.6026778407336
1205,243,255,203,2561.0176790057903
1206,243,255,218,2710.4189289085016
1207,243,255,231,2802.3573551055338
1208,243,255,243,2879.7267093936953
1209,243,255,255,2957.0303839302796
1210,255,0,0,1323.7337755483393
1211,255,0,89,1332.411723080486
1212,255,0,124,1482.5123912058389
1213,255,0,149,1647.6686931257036
1214,255,0,170,1766.7417912585688
1215,255,0,188,1918.673628661288
1216,255,0,203,2037.6015848320392
1217,255,0,218,2201.0932916666666
1218,255,0,231,2351.443880720005
1219,255,0,243,2412.71487371356
1220,255,0,255,2505.739170646949
1221,255,89,0,1317.2711104306923
1222,255,89,89,1387.7270283520247
1223,255,89,124,1567.6578840695092
1224,255,89,149,1628.3203315812339
1225,255,89,170,1758.162878179219
1226,255,89,188,1892.3915137811473
1227,255,89,203,2050.8114694640276
1228,255,89,218,2173.1477696767897
1229,255,89,231,2312.673638897394
1230,255,89,243,2400.8815673560553
1231,255,89,255,2473.7149295309723
1232,255,124,0,1439.1804439775105
1233,255,124,89,1532.6016366169263
1234,255,124,124,1703.3738853771963
1235,255,124,149,1734.8173994228462
1236,255,124,170,1790.2590497579179
1237,255,124,188,1951.7531605041052
1238,255,124,203,2049.1182348517323
1239,255,124,218,2183.7672731810007
1240,255,124,231,2363.4720076181475
1241,255,124,243,2433.7343046686015
1242,255,124,255,2474.7291995769133
1243,255,149,0,1491.3373999885175
1244,255,149,89,1600.1481014691756
1245,255,149,124,1826.5228867569779
1246,255,149,149,1941.1352367028096
1247,255,149,170,1924.8422825737484
1248,255,149,188,2011.4278706258106
1249,255,149,203,2116.6226171258413
1250,255,149,218,2260.5043596046244
1251,255,149,231,2383.7054403419747
1252,255,149,243,2456.499620549434
1253,255,149,255,2532.083414303211
1254,255,170,0,1582.2661795014083
1255,255,170,89,1654.7955001148246
1256,255,170,124,1884.5794640895606
1257,255,170,149,2056.958489262436
1258,255,170,170,2090.7656008495596
1259,255,170,188,2104.8714123732643
1260,255,170,203,2185.22252660794
1261,255,170,218,2346.1520229122893
1262,255,170,231,2447.3805446528013
1263,255,170,243,2530.0814862357233
1264,255,170,255,2602.141149710843
1265,255,188,0,1665.3533921424525
1266,255,188,89,1725.6225630709932
1267,255,188,124,1899.9103267358184
1268,255,188,149,2029.7382458778745
1269,255,188,170,2179.3833659850043
1270,255,188,188,2227.308547845407
1271,255,188,203,2291.722935778693
1272,255,188,218,2403.7569078778665
1273,255,188,231,2506.3939488770325
1274,255,188,243,2578.178993926079
1275,255,188,255,2660.3921296457183
1276,255,203,0,1751.23056601201
1277,255,203,89,1795.566530879235
1278,255,203,124,1909.6307601605947
1279,255,203,149,2057.0447627302233
1280,255,203,170,2198.715504351637
1281,255,203,188,2323.1351391589046
1282,255,203,203,2384.28663179195
1283,255,203,218,2459.786340448901
1284,255,203,231,2588.8599095724526
1285,255,203,243,2651.8303418896003
1286,255,203,255,2716.662214700051
1287,255,218,0,1891.334821442924
1288,255,218,89,1880.9954006780108
1289,255,218,124,1949.9408019610999
1290,255,218,149,2076.0361714327537
1291,255,218,170,2213.39305914924
1292,255,218,188,2330.9486411972975
1293,255,218,203,2468.4083404294406
1294,255,218,218,2551.7022384026245
1295,255,218,231,2665.640782554117
1296,255,218,243,2739.263602512878
1297,255,218,255,2791.056995805266
1298,255,231,0,2014.2834917482528
1299,255,231,89,1986.7072341748176
1300,255,231,124,2041.9123491980115
1301,255,231,149,2143.0772015324674
1302,255,231,170,2289.8374056833054
1303,255,231,188,2362.747425004784
1304,255,231,203,2516.4126972837666
1305,255,231,218,2655.4479497071998
1306,255,231,231,2752.967488633755
1307,255,231,243,2819.737217395631
1308,255,231,255,2902.6998885010753
1309,255,243,0,2053.33876604711
1310,255,243,89,2016.0437815637094
1311,255,243,124,2110.968827009851
1312,255,243,149,2182.3063503295202
1313,255,243,170,2331.128349982777
1314,255,243,188,2426.4266683713304
1315,255,243,203,2553.1400944222687
1316,255,243,218,2687.7519687789477
1317,255,243,231,2811.2470040413477
1318,255,243,243,2874.0141517079383
1319,255,243,255,2941.689851912876
1320,255,255,0,2117.810317381878
1321,255,255,89,2088.3695394344527
1322,255,255,124,2144.834401828939
1323,255,255,149,2253.7187983769113
1324,255,255,170,2331.7514224602155
1325,255,255,188,2485.830061200588
1326,255,255,203,2595.8698562023965
1327,255,255,218,2699.945606635094
1328,255,255,231,2870.4188725950216
1329,255,255,243,2932.684759081933
1330,255,255,255,2998.846069461614
